schema_version,service_id,airport_id,service_type,availability_raw,provider_name,service_class,description,location,opening_hours,rating_raw,review_note,confidence,notes,source_primary,source_reviews,data_checked_at
1.2,LFAT:bicycle,LFAT,bicycle,Ja – direkt am Platz,Flughafen / lokaler Fahrradverleih,Fahrräder direkt am Platz reservierbar,,,,,,hoch,,https://www.aeroport-letouquet.com/,,2026-08-02
1.2,LFAT:rental_car,LFAT,rental_car,Nein – nur in der Umgebung,Europcar u. a. in Le Touquet,Nicht sicher direkt am GA-Platz,,,,,,hoch,,https://www.aeroport-letouquet.com/,,2026-08-02
1.2,LFAT:restaurant,LFAT,restaurant,available,L'Escale,Restaurant,"Französische Brasserie, Fisch, Fleisch und regionale Gerichte",,,positiv mit Einzelkritik,Viele gute Bewertungen zu Lage und Küche; teils als teuer oder langsam beschrieben.,hoch,,https://www.aeroport-letouquet.com/,https://www.tripadvisor.com/Restaurant_Review-g227607-d849505-Reviews-L_Escale-Le_Touquet_Paris_Plage_Pas_de_Calais_Hauts_de_France.html,2026-08-02
1.2,LFGA:app2drive,LFGA,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,"Restaurant liegt beim Hotel direkt neben dem Flugplatz, nicht zwingend im Terminal.",https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFGA:bicycle,LFGA,bicycle,Keine belastbare Bestätigung,,,,,,,,mittel,"Restaurant liegt beim Hotel direkt neben dem Flugplatz, nicht zwingend im Terminal.",https://www.colmar.aeroport.fr/,,2026-08-02
1.2,LFGA:rental_car,LFGA,rental_car,Keine belastbare Bestätigung,,,,,,,,mittel,"Restaurant liegt beim Hotel direkt neben dem Flugplatz, nicht zwingend im Terminal.",https://www.colmar.aeroport.fr/,,2026-08-02
1.2,LFGA:restaurant,LFGA,restaurant,available,Restaurant im Hôtel L'Europe Colmar Airport,Restaurant,Französisch/elsässisch; Hotelrestaurant unmittelbar am Platz,,,positiv,Pilotenberichte heben die praktische Lage und gute Küche hervor.,mittel,"Restaurant liegt beim Hotel direkt neben dem Flugplatz, nicht zwingend im Terminal.",https://www.colmar.aeroport.fr/,https://www.euroga.org/forums/trips-airports,2026-08-02
1.2,LFKB:app2drive,LFKB,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFKB:bicycle,LFKB,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://bastia.aeroport.fr/,,2026-08-02
1.2,LFKB:rental_car,LFKB,rental_car,Ja – direkt am Platz,"Avis, Europcar, Hertz, Sixt u. a.",Große Vermieter am Flughafen,,,,,,hoch,,https://bastia.aeroport.fr/,,2026-08-02
1.2,LFKB:restaurant,LFKB,restaurant,available,BRASS'ARIA,Bistro/Café,"Bar, Fast Food und korsische Snacks",,,neutral bis positiv,"Praktische Terminalgastronomie, kein klassisches Tischrestaurant.",hoch,,https://bastia.aeroport.fr/,,2026-08-02
1.2,LFKF:app2drive,LFKF,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,General Aviation PPR per E-Mail; 100LL ebenfalls nur nach Voranmeldung. Große Mietwagenanbieter am Flughafen; für die touristisch attraktiven Küstenorte erforderlich.,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFKF:bicycle,LFKF,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,General Aviation PPR per E-Mail; 100LL ebenfalls nur nach Voranmeldung. Große Mietwagenanbieter am Flughafen; für die touristisch attraktiven Küstenorte erforderlich.,https://figari-aeroport.cci.corsica/,,2026-08-02
1.2,LFKF:rental_car,LFKF,rental_car,Ja – direkt am Platz,"Avis, Europcar, Hertz, Sixt u. a.",Große Vermieter am Flughafen,,,,,,hoch,General Aviation PPR per E-Mail; 100LL ebenfalls nur nach Voranmeldung. Große Mietwagenanbieter am Flughafen; für die touristisch attraktiven Küstenorte erforderlich.,https://figari-aeroport.cci.corsica/,,2026-08-02
1.2,LFKF:restaurant,LFKF,restaurant,available,Flughafenbar/Snack,Bistro/Café,"Kaffee, Getränke, Sandwiches und Snacks",,,neutral,Kein belastbares Vollrestaurant.,hoch,General Aviation PPR per E-Mail; 100LL ebenfalls nur nach Voranmeldung. Große Mietwagenanbieter am Flughafen; für die touristisch attraktiven Küstenorte erforderlich.,https://figari-aeroport.cci.corsica/,,2026-08-02
1.2,LFKJ:app2drive,LFKJ,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFKJ:bicycle,LFKJ,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://ajaccio-aeroport.cci.corsica/en/services-and-shopping/,,2026-08-02
1.2,LFKJ:rental_car,LFKJ,rental_car,Ja – direkt am Platz,"Avis/Budget, Enterprise, Europcar, Hertz, Rent A Car, Sixt, Drivalia",Große/lokale Vermieter am Flughafen,,,,,,hoch,,https://ajaccio-aeroport.cci.corsica/en/services-and-shopping/,,2026-08-02
1.2,LFKJ:restaurant,LFKJ,restaurant,available,Bar Brasserie Alta Airport,Restaurant,"Brasserie, Bar und warme Schnellgerichte",,,neutral bis positiv,Echtes Brasserieangebot; zusätzlich Nanarella und Hot Spot.,hoch,,https://ajaccio-aeroport.cci.corsica/en/services-and-shopping/,https://www.sia.aviation-civile.gouv.fr/,2026-08-02
1.2,LFLP:app2drive,LFLP,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFLP:bicycle,LFLP,bicycle,Keine belastbare Bestätigung,,,,,,,,mittel,,https://www.annecy-airport.com/,,2026-08-02
1.2,LFLP:rental_car,LFLP,rental_car,Ja – direkt am Platz,Mehrere Autovermieter,Mietwagen am Flughafen laut AIP/Betreiber,,,,,,mittel,,https://www.annecy-airport.com/,,2026-08-02
1.2,LFLP:restaurant,LFLP,restaurant,available,,Keine belastbare Platzgastronomie,Kein verlässlich bestätigtes Restaurant direkt im GA-Bereich,,,keine belastbare Bewertungsbasis,"Gastronomie in Annecy gut, aber nicht als Platzrestaurant bestätigt.",mittel,,https://www.annecy-airport.com/,https://www.sia.aviation-civile.gouv.fr/,2026-08-02
1.2,LFMD:app2drive,LFMD,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFMD:bicycle,LFMD,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://en.cannes.aeroport.fr/,,2026-08-02
1.2,LFMD:rental_car,LFMD,rental_car,Ja – Lieferung/Meet & Greet,FBO organisiert Mietwagen,Concierge/Meet & Greet,,,,,,hoch,,https://en.cannes.aeroport.fr/,,2026-08-02
1.2,LFMD:restaurant,LFMD,restaurant,available,,Keine öffentliche Platzgastronomie,"FBO-Catering verfügbar, aber kein verlässliches öffentliches Restaurant im GA-Bereich",,,keine belastbare Bewertungsbasis,,hoch,,https://en.cannes.aeroport.fr/,,2026-08-02
1.2,LFMP:app2drive,LFMP,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFMP:bicycle,LFMP,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.aeroport-perpignan.com/page/booking,,2026-08-02
1.2,LFMP:rental_car,LFMP,rental_car,Ja – direkt am Platz,"Avis, Rent A Car, Europcar, Hertz/Thrifty, Enterprise/Alamo/National",Große und lokale Vermieter am Flughafen,,,,,,hoch,,https://www.aeroport-perpignan.com/page/booking,,2026-08-02
1.2,LFMP:restaurant,LFMP,restaurant,available,TRIB'S,Bistro/Café,"Snacks, regionale Produkte, Sandwiches und Getränke",,,neutral,"Vollständiges Snackangebot, aber kein richtiges Restaurant.",hoch,,https://www.aeroport-perpignan.com/page/booking,https://www.aeroport-perpignan.com/page/location-de-vehicules,2026-08-02
1.2,LFMU:app2drive,LFMU,app2drive,,,app_carsharing,,,,,,hoch,"Für Strand, Cap d’Agde und SUP ist ein Mietwagen die praktikabelste Lösung.",,,
1.2,LFMU:bicycle,LFMU,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,"Für Strand, Cap d’Agde und SUP ist ein Mietwagen die praktikabelste Lösung.",https://www.beziers.aeroport.fr/en/aviation-privee/aviation-privee/,,2026-08-02
1.2,LFMU:rental_car,LFMU,rental_car,Ja – direkt am Platz,"Hertz, Europcar, Enterprise/Citer, Avis",Große Vermieter im Gebäude direkt neben dem Terminal,,,,,,hoch,"Für Strand, Cap d’Agde und SUP ist ein Mietwagen die praktikabelste Lösung.",https://www.beziers.aeroport.fr/en/aviation-privee/aviation-privee/,,2026-08-02
1.2,LFMU:restaurant,LFMU,restaurant,available,Airport Bar,Bistro/Café,"Getränke, Kaffee, Snacks und einfache Speisen",,,neutral,Normale Terminal-/Airport-Bar; kein besonderes Ausflugsrestaurant.,hoch,"Für Strand, Cap d’Agde und SUP ist ein Mietwagen die praktikabelste Lösung.",https://www.beziers.aeroport.fr/en/aviation-privee/aviation-privee/,https://www.beziers.aeroport.fr/en/acces-et-services/locations-de-voitures/,2026-08-02
1.2,LFRD:app2drive,LFRD,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFRD:bicycle,LFRD,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.dinard.aeroport.fr/,,2026-08-02
1.2,LFRD:rental_car,LFRD,rental_car,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.dinard.aeroport.fr/,,2026-08-02
1.2,LFRD:restaurant,LFRD,restaurant,available,,Keine öffentliche Platzgastronomie,Terminal für die Öffentlichkeit nur eingeschränkt; keine sichere GA-Gastronomie,,,keine belastbare Bewertungsbasis,,hoch,,https://www.dinard.aeroport.fr/,,2026-08-02
1.2,LFRF:app2drive,LFRF,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFRF:bicycle,LFRF,bicycle,Keine belastbare Bestätigung,,,,,,,,mittel,,https://aerodrome-granville.fr/,,2026-08-02
1.2,LFRF:rental_car,LFRF,rental_car,Ja – Lieferung/Meet & Greet,Avis / Europcar / Picard,Lokale bzw. große Vermieter nach Vorbestellung,,,,,,mittel,,https://aerodrome-granville.fr/,,2026-08-02
1.2,LFRF:restaurant,LFRF,restaurant,available,,Keine belastbare Platzgastronomie,Kein aktuelles Restaurant direkt am Flugplatz sicher belegt,,,keine belastbare Bewertungsbasis,"Granville bietet gute Gastronomie, jedoch nicht als Platzrestaurant bestätigt.",mittel,,https://aerodrome-granville.fr/,,2026-08-02
1.2,LFRG:app2drive,LFRG,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFRG:bicycle,LFRG,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.deauville.aeroport.fr/,,2026-08-02
1.2,LFRG:rental_car,LFRG,rental_car,Ja – direkt am Platz,Sixt / ADA über Flughafenpartner,Großer/lokaler Vermieter nach Vorbuchung,,,,,,hoch,,https://www.deauville.aeroport.fr/,,2026-08-02
1.2,LFRG:restaurant,LFRG,restaurant,available,Getränke- und Snackautomaten,Snack/Automat,Nur Automaten bzw. Catering auf Bestellung,,,eher negativ,Ehemaliges Restaurant geschlossen; Piloten nennen Le Touquet als deutlich bessere Gastrooption.,hoch,,https://www.deauville.aeroport.fr/,https://www.euroga.org/forums/trips-airports,2026-08-02
1.2,LFTH:app2drive,LFTH,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LFTH:bicycle,LFTH,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.toulon-hyeres.aeroport.fr/en/shops-services/,,2026-08-02
1.2,LFTH:rental_car,LFTH,rental_car,Ja – direkt am Platz,"Sixt, Hertz, Europcar, Enterprise u. a.",Große Vermieter direkt am Flughafen,,,,,,hoch,,https://www.toulon-hyeres.aeroport.fr/en/shops-services/,,2026-08-02
1.2,LFTH:restaurant,LFTH,restaurant,available,TRIB'S,Bistro/Café,"Sandwiches, Salate, Gebäck, Kaffee und Snacks",,,neutral,"Typische Terminal-Snackgastronomie, kein Vollrestaurant.",hoch,,https://www.toulon-hyeres.aeroport.fr/en/shops-services/,https://www.toulon-hyeres.aeroport.fr/en/access-parking/car-rental/,2026-08-02
1.2,LIDT:app2drive,LIDT,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LIDT:bicycle,LIDT,bicycle,Ja – direkt am Platz,e.motion Bike-Sharing,Bike-Sharing-Station am Flughafen,,,,,,hoch,,https://www.aeroportocaproni.it/,,2026-08-02
1.2,LIDT:rental_car,LIDT,rental_car,Ja – Lieferung/Meet & Greet,Europcar,Großer Vermieter; vorbestellte Fahrzeugübergabe,,,,,,hoch,,https://www.aeroportocaproni.it/,,2026-08-02
1.2,LIDT:restaurant,LIDT,restaurant,available,Galloway / Fly Bike Hotel,Restaurant,"Pub- und Steakhouse-Stil, italienische Küche; direkt neben dem Platz",,,positiv,Hotel und Restaurant werden sehr gut bewertet; besonders praktisch für Piloten.,hoch,,https://www.aeroportocaproni.it/,https://www.booking.com/hotel/it/fly-bike.html,2026-08-02
1.2,LIEA:app2drive,LIEA,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LIEA:bicycle,LIEA,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.aeroportodialghero.it/guida-aeroporto/mangiare-e-bere/,,2026-08-02
1.2,LIEA:rental_car,LIEA,rental_car,Ja – direkt am Platz,"Autovia, Avis/Budget, Europcar, Viaggiare u. a.",Große/lokale Vermieter direkt am Flughafen,,,,,,hoch,,https://www.aeroportodialghero.it/guida-aeroporto/mangiare-e-bere/,,2026-08-02
1.2,LIEA:restaurant,LIEA,restaurant,available,MyChef Food Court / MU Burger / Briciole,Bistro/Café,"Food Court, hochwertige Burger, Café und Croissanterie",,,positiv,"Breite Auswahl, eher Terminal-Foodcourt als einzelnes Restaurant.",hoch,,https://www.aeroportodialghero.it/guida-aeroporto/mangiare-e-bere/,https://www.aeroportodialghero.it/en/airport-guide/car-rental/,2026-08-02
1.2,LIEE:app2drive,LIEE,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LIEE:bicycle,LIEE,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.sogaer.it/en/food-beverage,,2026-08-02
1.2,LIEE:rental_car,LIEE,rental_car,Ja – direkt am Platz,Mehrere internationale und lokale Vermieter; GA-Concierge,Große/lokale Vermieter + GA-Service,,,,,,hoch,,https://www.sogaer.it/en/food-beverage,,2026-08-02
1.2,LIEE:restaurant,LIEE,restaurant,available,DiStrada / Viaggio Italia / Wine Bar Cagliari u. a.,Restaurant,"Mehrere Restaurants, Cafés, Fast Food und sardische Angebote",,,positiv,Sehr große Auswahl im Hauptterminal; für GA eventuell nicht jeder Bereich direkt zugänglich.,hoch,,https://www.sogaer.it/en/food-beverage,https://www.sogaer.it/en/aviazione-generale/general-aviation-contacts,2026-08-02
1.2,LIEO:app2drive,LIEO,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LIEO:bicycle,LIEO,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.geasar.it/en/airport-guide/food-beverages/,,2026-08-02
1.2,LIEO:rental_car,LIEO,rental_car,Ja – direkt am Platz,"Avis, Europcar, Hertz, Sixt, Enterprise und lokale Anbieter",Große/lokale Vermieter am Terminal,,,,,,hoch,,https://www.geasar.it/en/airport-guide/food-beverages/,,2026-08-02
1.2,LIEO:restaurant,LIEO,restaurant,available,Grain & Grapes / Kara Food u. a.,Restaurant,"Frische Pasta, Weinbar, Pizzeria, Self-Service und Cafés",,,positiv,"Sehr breite, kuratierte Auswahl; echtes Restaurantangebot vorhanden.",hoch,,https://www.geasar.it/en/airport-guide/food-beverages/,https://www.geasar.it/en/airport-guide/car-rental/,2026-08-02
1.2,LILQ:app2drive,LILQ,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LILQ:bicycle,LILQ,bicycle,Ja – direkt am Platz,Flugplatz / lokaler Anbieter,Fahrradverleih laut Pilotenverzeichnis direkt am Platz,,,,,,mittel,,https://www.aeroportomassacinquale.it/,,2026-08-02
1.2,LILQ:rental_car,LILQ,rental_car,Nein,,,,,,,,mittel,,https://www.aeroportomassacinquale.it/,,2026-08-02
1.2,LILQ:restaurant,LILQ,restaurant,available,Flugplatzrestaurant Massa-Cinquale,Restaurant,Italienische Küche; Restaurant plus kleine Bar,,,positiv,Pilotenberichte loben den Platz und das Restaurant; aktuelle Details wegen Betreiberwechsel erneut prüfen.,mittel,,https://www.aeroportomassacinquale.it/,https://airfield.directory/airfield/LILQ,2026-08-02
1.2,LIMW:app2drive,LIMW,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LIMW:bicycle,LIMW,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.avda-aosta.it/,,2026-08-02
1.2,LIMW:rental_car,LIMW,rental_car,Ja – direkt am Platz,Locauto,Großer/lokaler Vermieter direkt am Flughafen,,,,,,hoch,,https://www.avda-aosta.it/,,2026-08-02
1.2,LIMW:restaurant,LIMW,restaurant,available,,Keine belastbare Platzgastronomie,Kein öffentliches Restaurant direkt am kleinen Flughafen bestätigt,,,keine belastbare Bewertungsbasis,,hoch,,https://www.avda-aosta.it/,https://www.locautorent.com/en/car-rental/locations/aosta-airport/,2026-08-02
1.2,LIPB:app2drive,LIPB,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LIPB:bicycle,LIPB,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,,https://www.bolzanoairport.it/,,2026-08-02
1.2,LIPB:rental_car,LIPB,rental_car,Ja – direkt am Platz,"Europcar, Hertz, Avis, Autosystem, MyCars u. a.",Große und lokale Vermieter am Flughafen,,,,,,hoch,,https://www.bolzanoairport.it/,,2026-08-02
1.2,LIPB:restaurant,LIPB,restaurant,available,Carrettai Fly,Bistro/Café,"Frühstück, Espresso, Snacks und warme Mittagsgerichte",,,positiv,"Kleines, flugplatztypisches Bistro mit gutem Ruf.",hoch,,https://www.bolzanoairport.it/,https://www.tripadvisor.it/RestaurantsNear-g187857-d4386237-Bolzano_Airport-Bolzano_Province_of_South_Tyrol_Trentino_Alto_Adige.html,2026-08-02
1.2,LIPV:app2drive,LIPV,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,Exakter Restaurantname und Betreiber sollten vor Produktivimport noch bestätigt werden.,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LIPV:bicycle,LIPV,bicycle,Nein – nur in der Umgebung,Venice Bike Rental,"Lokaler Vermieter am Lido, nicht am Platz",,,,,,mittel,Exakter Restaurantname und Betreiber sollten vor Produktivimport noch bestätigt werden.,https://www.aeroportonicelli.com/,,2026-08-02
1.2,LIPV:rental_car,LIPV,rental_car,Keine belastbare Bestätigung,,,,,,,,mittel,Exakter Restaurantname und Betreiber sollten vor Produktivimport noch bestätigt werden.,https://www.aeroportonicelli.com/,,2026-08-02
1.2,LIPV:restaurant,LIPV,restaurant,available,Flugplatzrestaurant Venezia-Lido,Restaurant,Italienische Küche; Restaurant am historischen Terminal,,,positiv,"Aktuelle Pilotenberichte bestätigen Restaurant am Platz; Platz insgesamt beliebt, aber teuer.",mittel,Exakter Restaurantname und Betreiber sollten vor Produktivimport noch bestätigt werden.,https://www.aeroportonicelli.com/,https://airfield.directory/airfield/LIPV,2026-08-02
1.2,LIRJ:app2drive,LIRJ,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,Bewertungen eines lokalen Vermieters sind teils deutlich negativ.,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LIRJ:bicycle,LIRJ,bicycle,Nein – nur in der Umgebung,Lokale Fahrrad-/Scootervermieter,Nicht direkt; Lieferung teilweise möglich,,,,,,mittel,Bewertungen eines lokalen Vermieters sind teils deutlich negativ.,https://www.elbaisland-airport.it/,,2026-08-02
1.2,LIRJ:rental_car,LIRJ,rental_car,Ja – direkt am Platz,Elba by Car / Elba Rent,Lokale Vermieter am Flughafen,,,,,,mittel,Bewertungen eines lokalen Vermieters sind teils deutlich negativ.,https://www.elbaisland-airport.it/,,2026-08-02
1.2,LIRJ:restaurant,LIRJ,restaurant,available,,Keine belastbare Platzgastronomie,Kein aktuelles öffentliches Restaurant am kleinen Terminal sicher bestätigt,,,keine belastbare Bewertungsbasis,,mittel,Bewertungen eines lokalen Vermieters sind teils deutlich negativ.,https://www.elbaisland-airport.it/,https://www.google.com/maps/search/Elba+by+Car+airport+reviews,2026-08-02
1.2,LJBL:app2drive,LJBL,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LJBL:bicycle,LJBL,bicycle,Nein – nur in der Umgebung,Bled Bike Rental u. a.,"Lokale Vermieter in Bled, nicht am Flugplatz",,,,,,mittel,,https://www.aerodrom-lesce.si/,,2026-08-02
1.2,LJBL:rental_car,LJBL,rental_car,Keine belastbare Bestätigung,,,,,,,,mittel,,https://www.aerodrom-lesce.si/,,2026-08-02
1.2,LJBL:restaurant,LJBL,restaurant,available,Flugplatzrestaurant Lesce-Bled,Restaurant,"Slowenische Küche, Kaffee und Cremeschnitte",,,positiv,Piloten und Reisende erwähnen gutes Essen und die bekannte Bleder Cremeschnitte.,mittel,,https://www.aerodrom-lesce.si/,https://www.tripadvisor.com/RestaurantsNear-g274863-d4173839-Lesce_Bled_Airport-Bled_Upper_Carniola_Region.html,2026-08-02
1.2,LJBO:app2drive,LJBO,app2drive,,,app_carsharing,,,,,,mittel,Der Betreiber bietet lokale Transport-/Handlinghilfe; konkreten Transfer vorab anfragen.,,,
1.2,LJBO:bicycle,LJBO,bicycle,Keine belastbare Bestätigung,,,,,,,,mittel,Der Betreiber bietet lokale Transport-/Handlinghilfe; konkreten Transfer vorab anfragen.,https://www.bovec-airport.com/,,2026-08-02
1.2,LJBO:rental_car,LJBO,rental_car,Keine belastbare Bestätigung,,,,,,,,mittel,Der Betreiber bietet lokale Transport-/Handlinghilfe; konkreten Transfer vorab anfragen.,https://www.bovec-airport.com/,,2026-08-02
1.2,LJBO:restaurant,LJBO,restaurant,available,,Keine belastbare Platzgastronomie,Kein verlässlich bestätigtes öffentliches Restaurant direkt am Platz,,,keine belastbare Bewertungsbasis,,mittel,Der Betreiber bietet lokale Transport-/Handlinghilfe; konkreten Transfer vorab anfragen.,https://www.bovec-airport.com/,,2026-08-02
1.2,LJMB:app2drive,LJMB,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LJMB:bicycle,LJMB,bicycle,Keine belastbare Bestätigung,,,,,,,,mittel,,https://www.mbx-airport.si/en/,,2026-08-02
1.2,LJMB:rental_car,LJMB,rental_car,Keine belastbare Bestätigung,,,,,,,,mittel,,https://www.mbx-airport.si/en/,,2026-08-02
1.2,LJMB:restaurant,LJMB,restaurant,available,Flughafenbar,Kneipe/Clubheim,"Getränke, Kaffee und einfache Snacks",,,neutral bis schwach,"Berichte beschreiben eine Bar, aber kein verlässliches Restaurant.",mittel,,https://www.mbx-airport.si/en/,https://www.flightradar24.com/data/airports/mbx/reviews,2026-08-02
1.2,LJPZ:app2drive,LJPZ,app2drive,Ja – offizielle Station,Aerodrom Portorož,app_carsharing,,,,,,hoch,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LJPZ:bicycle,LJPZ,bicycle,Ja – direkt am Platz,Portorož Airport,E-Bikes direkt am Flughafen,,,,,,hoch,,https://www.portoroz-airport.si/en/services/,,2026-08-02
1.2,LJPZ:rental_car,LJPZ,rental_car,Ja – direkt am Platz,App2Drive,"App-Carsharing, Cabrio/Fahrzeuge direkt am Platz",,,,,,hoch,,https://www.portoroz-airport.si/en/services/,,2026-08-02
1.2,LJPZ:restaurant,LJPZ,restaurant,available,Airport Restaurant Portorož,Restaurant,Slowenisch/mediterran; warme Küche und Terrasse,,,positiv,"Betreiber und Pilotenerfahrungen heben Lage, Service und Blick aufs Vorfeld hervor.",hoch,,https://www.portoroz-airport.si/en/services/,https://www.portoroz-airport.si/en/testimonials/,2026-08-02
1.2,LKKV:app2drive,LKKV,app2drive,Nein – nicht in offizieller Stationsliste,,app_carsharing,,,,,,mittel,,https://www.app2drive.com/en/stations/,,2026-08-02
1.2,LKKV:bicycle,LKKV,bicycle,Nein – nur in der Umgebung,Städtische Fahrradvermieter,Nicht direkt am Flughafen,,,,,,mittel,,https://www.airport-k-vary.cz/en/,,2026-08-02
1.2,LKKV:rental_car,LKKV,rental_car,Keine belastbare Bestätigung,,,,,,,,mittel,,https://www.airport-k-vary.cz/en/,,2026-08-02
1.2,LKKV:restaurant,LKKV,restaurant,available,Terminal-Snackbar,Snack/Automat,"Fast Food und Snacks, teils nur bei Linien-/Charterverkehr",,,eher schwach,Berichte nennen unregelmäßige Öffnung; kein verlässliches Ausflugsrestaurant.,mittel,,https://www.airport-k-vary.cz/en/,https://www.flightradar24.com/data/airports/klv/reviews,2026-08-02
1.2,LOGM:app2drive,LOGM,app2drive,,,app_carsharing,,,,,,mittel,"Mariazell, Erlaufsee und Bergbahnen sind mit kurzem Taxi-/Fahrradtransfer erreichbar.",,,
1.2,LOGM:bicycle,LOGM,bicycle,Keine belastbare Bestätigung,,,,,,,,mittel,"Mariazell, Erlaufsee und Bergbahnen sind mit kurzem Taxi-/Fahrradtransfer erreichbar.",https://www.mariazell.at/mariazeller-land/vereine/segelfliegen/,,2026-08-02
1.2,LOGM:rental_car,LOGM,rental_car,Keine belastbare Bestätigung,,,,,,,,mittel,"Mariazell, Erlaufsee und Bergbahnen sind mit kurzem Taxi-/Fahrradtransfer erreichbar.",https://www.mariazell.at/mariazeller-land/vereine/segelfliegen/,,2026-08-02
1.2,LOGM:restaurant,LOGM,restaurant,available,,Keine belastbare Platzgastronomie,Kein aktuell sicher bestätigtes Vollrestaurant direkt am Platz,,,keine belastbare Bewertungsbasis,,mittel,"Mariazell, Erlaufsee und Bergbahnen sind mit kurzem Taxi-/Fahrradtransfer erreichbar.",https://www.mariazell.at/mariazeller-land/vereine/segelfliegen/,,2026-08-02
1.2,LOGO:app2drive,LOGO,app2drive,,,app_carsharing,,,,,,hoch,Hotel und Wellnessbereich liegen unmittelbar am Flugplatz.,,,
1.2,LOGO:bicycle,LOGO,bicycle,Keine belastbare Bestätigung,,,,,,,,hoch,Hotel und Wellnessbereich liegen unmittelbar am Flugplatz.,https://www.sportsarea.at/,,2026-08-02
1.2,LOGO:rental_car,LOGO,rental_car,Keine belastbare Bestätigung,,,,,,,,hoch,Hotel und Wellnessbereich liegen unmittelbar am Flugplatz.,https://www.sportsarea.at/,,2026-08-02
